timestamp,texto_original,texto_traducido,idioma,emocion_predicha,emocion_correcta,confianza,es_correcto
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la rendimiento ofrecida por la empresa.,I am very satisfied with the rendimiento of the monitor.,es,love,love,0.913302,True
2025-10-27 12:00:00,Recomendaría el maleta por su notable seguridad sin dudarlo.,Recomendaría the maleta por su notable seguridad sin dudarlo..,es,love,love,0.947953,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente servicio postventa.,Este servicio me ha ganado por su excelente servicio postventa..,es,love,love,0.912757,True
2025-10-27 12:00:00,Recomendaría el colchón por su notable entrega sin dudarlo.,Recomendaría the colchón por su notable entrega sin dudarlo..,es,love,love,0.985651,True
2025-10-27 12:00:00,Valoro mucho la facilidad de uso y la fiabilidad del router.,I highly value the facilidad de uso of the router.,es,love,love,0.947382,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la consumo energético ofrecida por la empresa.,I am very satisfied with the consumo energético of the smartwatch.,es,love,love,0.93711,True
2025-10-27 12:00:00,Me encanta la entrega de este maleta; ha superado mis expectativas.,I love the entrega of the maleta.,es,love,love,0.926898,True
2025-10-27 12:00:00,Me encanta la relación calidad-precio de este detergente; ha superado mis expectativas.,I love the relación calidad-precio of the detergente.,es,love,love,0.92975,True
2025-10-27 12:00:00,Valoro mucho la consumo energético y la fiabilidad del maleta.,I highly value the consumo energético of the maleta.,es,love,love,0.944331,True
2025-10-27 12:00:00,Me encanta la experiencia de usuario de este tablet; ha superado mis expectativas.,I love the experiencia de usuario of the tablet.,es,love,love,0.962873,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la material ofrecida por la empresa.,I am very satisfied with the material of the impresora.,es,love,love,0.968552,True
2025-10-27 12:00:00,Me encanta la velocidad de este lavadora; ha superado mis expectativas.,I love the velocidad of the lavadora.,es,love,love,0.981944,True
2025-10-27 12:00:00,Admiro la calidad del chaqueta y su impecable calidad de sonido.,I admire the calidad de sonido of the chaqueta.,es,love,love,0.981307,True
2025-10-27 12:00:00,Me siento realmente complacido con la durabilidad; la uso a diario.,I am truly pleased with the durabilidad of the app bancaria.,es,love,love,0.980245,True
2025-10-27 12:00:00,Valoro mucho la calidad de sonido y la fiabilidad del soporte técnico.,I highly value the calidad de sonido of the soporte técnico.,es,love,love,0.948127,True
2025-10-27 12:00:00,Me siento realmente complacido con la estabilidad; la uso a diario.,I am truly pleased with the estabilidad of the compañía de telecomunicaciones.,es,love,love,0.941494,True
2025-10-27 12:00:00,Admiro la calidad del reloj inteligente y su impecable entrega.,I admire the entrega of the reloj inteligente.,es,love,love,0.972126,True
2025-10-27 12:00:00,Me encanta la durabilidad de este altavoz; ha superado mis expectativas.,I love the durabilidad of the altavoz.,es,love,love,0.959362,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la precisión ofrecida por la empresa.,I am very satisfied with the precisión of the aspiradora.,es,love,love,0.948911,True
2025-10-27 12:00:00,Me encanta la consumo energético de este smartwatch; ha superado mis expectativas.,I love the consumo energético of the smartwatch.,es,love,love,0.956747,True
2025-10-27 12:00:00,Me encanta la capacidad de carga de este restaurante; ha superado mis expectativas.,I love the capacidad de carga of the restaurante.,es,love,love,0.937963,True
2025-10-27 12:00:00,Recomendaría el servicio de streaming por su notable consumo energético sin dudarlo.,Recomendaría the servicio de streaming por su notable consumo energético sin dudarlo..,es,love,love,0.920909,True
2025-10-27 12:00:00,Me encanta la compatibilidad de este lavadora; ha superado mis expectativas.,I love the compatibilidad of the lavadora.,es,love,love,0.908386,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la compatibilidad ofrecida por la empresa.,I am very satisfied with the compatibilidad of the router.,es,love,love,0.916681,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente garantía.,Este servicio me ha ganado por su excelente garantía..,es,love,love,0.968176,True
2025-10-27 12:00:00,Admiro la calidad del hotel y su impecable capacidad de carga.,I admire the capacidad de carga of the hotel.,es,love,love,0.931154,True
2025-10-27 12:00:00,Admiro la calidad del router y su impecable velocidad.,I admire the velocidad of the router.,es,love,love,0.958015,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la material ofrecida por la empresa.,I am very satisfied with the material of the router.,es,love,love,0.958546,True
2025-10-27 12:00:00,Valoro mucho la resolución de pantalla y la fiabilidad del hotel.,I highly value the resolución de pantalla of the hotel.,es,love,love,0.94723,True
2025-10-27 12:00:00,Admiro la calidad del monitor y su impecable estabilidad.,I admire the estabilidad of the monitor.,es,love,love,0.934684,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la servicio postventa ofrecida por la empresa.,I am very satisfied with the servicio postventa of the aspiradora.,es,love,love,0.955027,True
2025-10-27 12:00:00,Me encanta la duración de batería de este firma de lavandería; ha superado mis expectativas.,I love the duración de batería of the firma de lavandería.,es,love,love,0.973713,True
2025-10-27 12:00:00,Valoro mucho la atención al cliente y la fiabilidad del televisor.,I highly value the atención al cliente of the televisor.,es,love,love,0.980907,True
2025-10-27 12:00:00,Recomendaría el router por su notable resolución de pantalla sin dudarlo.,Recomendaría the router por su notable resolución de pantalla sin dudarlo..,es,love,love,0.918616,True
2025-10-27 12:00:00,Valoro mucho la seguridad y la fiabilidad del firma de lavandería.,I highly value the seguridad of the firma de lavandería.,es,love,love,0.911054,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la servicio postventa ofrecida por la empresa.,I am very satisfied with the servicio postventa of the ventilador.,es,love,love,0.969238,True
2025-10-27 12:00:00,Admiro la calidad del compañía de telecomunicaciones y su impecable calidad de sonido.,I admire the calidad de sonido of the compañía de telecomunicaciones.,es,love,love,0.925466,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente acabado.,Este servicio me ha ganado por su excelente acabado..,es,love,love,0.93915,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente duración de batería.,Este servicio me ha ganado por su excelente duración de batería..,es,love,love,0.914612,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la comodidad ofrecida por la empresa.,I am very satisfied with the comodidad of the envío.,es,love,love,0.973658,True
2025-10-27 12:00:00,Me encanta la puntualidad de este compañía de telecomunicaciones; ha superado mis expectativas.,I love the puntualidad of the compañía de telecomunicaciones.,es,love,love,0.980606,True
2025-10-27 12:00:00,Valoro mucho la material y la fiabilidad del mochila.,I highly value the material of the mochila.,es,love,love,0.962588,True
2025-10-27 12:00:00,Recomendaría el impresora por su notable conectividad sin dudarlo.,Recomendaría the impresora por su notable conectividad sin dudarlo..,es,love,love,0.958215,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la facilidad de uso ofrecida por la empresa.,I am very satisfied with the facilidad de uso of the plancha.,es,love,love,0.933855,True
2025-10-27 12:00:00,Valoro mucho la comodidad y la fiabilidad del router.,I highly value the comodidad of the router.,es,love,love,0.931668,True
2025-10-27 12:00:00,Me siento realmente complacido con la acabado; la uso a diario.,I am truly pleased with the acabado of the televisor.,es,love,love,0.9336,True
2025-10-27 12:00:00,Admiro la calidad del ventilador y su impecable facilidad de uso.,I admire the facilidad de uso of the ventilador.,es,love,love,0.920754,True
2025-10-27 12:00:00,Recomendaría el colchón por su notable garantía sin dudarlo.,Recomendaría the colchón por su notable garantía sin dudarlo..,es,love,love,0.925919,True
2025-10-27 12:00:00,Admiro la calidad del mochila y su impecable facilidad de uso.,I admire the facilidad de uso of the mochila.,es,love,love,0.965963,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente entrega.,Este servicio me ha ganado por su excelente entrega..,es,love,love,0.965949,True
2025-10-27 12:00:00,Me encanta la rendimiento de este colchón; ha superado mis expectativas.,I love the rendimiento of the colchón.,es,love,love,0.918069,True
2025-10-27 12:00:00,Admiro la calidad del impresora y su impecable servicio postventa.,I admire the servicio postventa of the impresora.,es,love,love,0.954292,True
2025-10-27 12:00:00,Me encanta la compatibilidad de este compañía de telecomunicaciones; ha superado mis expectativas.,I love the compatibilidad of the compañía de telecomunicaciones.,es,love,love,0.936602,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente privacidad.,Este servicio me ha ganado por su excelente privacidad..,es,love,love,0.915153,True
2025-10-27 12:00:00,Me siento realmente complacido con la puntualidad; la uso a diario.,I am truly pleased with the puntualidad of the monitor.,es,love,love,0.915581,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la velocidad ofrecida por la empresa.,I am very satisfied with the velocidad of the altavoz.,es,love,love,0.900494,True
2025-10-27 12:00:00,Recomendaría el router por su notable interfaz sin dudarlo.,Recomendaría the router por su notable interfaz sin dudarlo..,es,love,love,0.968908,True
2025-10-27 12:00:00,Admiro la calidad del cámara y su impecable compatibilidad.,I admire the compatibilidad of the cámara.,es,love,love,0.939291,True
2025-10-27 12:00:00,Recomendaría el servicio de streaming por su notable privacidad sin dudarlo.,Recomendaría the servicio de streaming por su notable privacidad sin dudarlo..,es,love,love,0.971615,True
2025-10-27 12:00:00,Valoro mucho la servicio postventa y la fiabilidad del licuadora.,I highly value the servicio postventa of the licuadora.,es,love,love,0.942132,True
2025-10-27 12:00:00,Recomendaría el reloj inteligente por su notable durabilidad sin dudarlo.,Recomendaría the reloj inteligente por su notable durabilidad sin dudarlo..,es,love,love,0.968289,True
2025-10-27 12:00:00,Recomendaría el auriculares por su notable material sin dudarlo.,Recomendaría the auriculares por su notable material sin dudarlo..,es,love,love,0.939484,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la consumo energético ofrecida por la empresa.,I am very satisfied with the consumo energético of the zapatos.,es,love,love,0.926403,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente acabado.,Este servicio me ha ganado por su excelente acabado..,es,love,love,0.900886,True
2025-10-27 12:00:00,Admiro la calidad del cámara y su impecable seguridad.,I admire the seguridad of the cámara.,es,love,love,0.978929,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente relación calidad-precio.,Este servicio me ha ganado por su excelente relación calidad-precio..,es,love,love,0.951707,True
2025-10-27 12:00:00,Recomendaría el firma de lavandería por su notable atención al cliente sin dudarlo.,Recomendaría the firma de lavandería por su notable atención al cliente sin dudarlo..,es,love,love,0.94277,True
2025-10-27 12:00:00,Me encanta la conectividad de este aspiradora; ha superado mis expectativas.,I love the conectividad of the aspiradora.,es,love,love,0.967519,True
2025-10-27 12:00:00,Recomendaría el smartwatch por su notable interfaz sin dudarlo.,Recomendaría the smartwatch por su notable interfaz sin dudarlo..,es,love,love,0.911228,True
2025-10-27 12:00:00,Me encanta la diseño de este agencia de viajes; ha superado mis expectativas.,I love the diseño of the agencia de viajes.,es,love,love,0.910655,True
2025-10-27 12:00:00,Me encanta la interfaz de este router; ha superado mis expectativas.,I love the interfaz of the router.,es,love,love,0.949123,True
2025-10-27 12:00:00,Valoro mucho la privacidad y la fiabilidad del auriculares.,I highly value the privacidad of the auriculares.,es,love,love,0.916,True
2025-10-27 12:00:00,Admiro la calidad del colchón y su impecable seguridad.,I admire the seguridad of the colchón.,es,love,love,0.933812,True
2025-10-27 12:00:00,Admiro la calidad del smartwatch y su impecable experiencia de usuario.,I admire the experiencia de usuario of the smartwatch.,es,love,love,0.93094,True
2025-10-27 12:00:00,Admiro la calidad del router y su impecable sensibilidad.,I admire the sensibilidad of the router.,es,love,love,0.946237,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la servicio postventa ofrecida por la empresa.,I am very satisfied with the servicio postventa of the mochila.,es,love,love,0.929808,True
2025-10-27 12:00:00,Me siento realmente complacido con la atención al cliente; la uso a diario.,I am truly pleased with the atención al cliente of the detergente.,es,love,love,0.956929,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la compatibilidad ofrecida por la empresa.,I am very satisfied with the compatibilidad of the router.,es,love,love,0.906439,True
2025-10-27 12:00:00,Me siento realmente complacido con la consumo energético; la uso a diario.,I am truly pleased with the consumo energético of the licuadora.,es,love,love,0.939442,True
2025-10-27 12:00:00,Me encanta la rendimiento de este hotel; ha superado mis expectativas.,I love the rendimiento of the hotel.,es,love,love,0.909644,True
2025-10-27 12:00:00,Admiro la calidad del microondas y su impecable estabilidad.,I admire the estabilidad of the microondas.,es,love,love,0.916548,True
2025-10-27 12:00:00,Me encanta la conectividad de este nevera; ha superado mis expectativas.,I love the conectividad of the nevera.,es,love,love,0.937817,True
2025-10-27 12:00:00,Me siento realmente complacido con la velocidad; la uso a diario.,I am truly pleased with the velocidad of the silla ergonómica.,es,love,love,0.918043,True
2025-10-27 12:00:00,Me encanta la estabilidad de este cafetera; ha superado mis expectativas.,I love the estabilidad of the cafetera.,es,love,love,0.974432,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente actualizaciones.,Este servicio me ha ganado por su excelente actualizaciones..,es,love,love,0.923696,True
2025-10-27 12:00:00,Me siento realmente complacido con la comodidad; la uso a diario.,I am truly pleased with the comodidad of the auriculares.,es,love,love,0.914075,True
2025-10-27 12:00:00,Me encanta la durabilidad de este plataforma de cursos; ha superado mis expectativas.,I love the durabilidad of the plataforma de cursos.,es,love,love,0.974727,True
2025-10-27 12:00:00,Recomendaría el televisor por su notable privacidad sin dudarlo.,Recomendaría the televisor por su notable privacidad sin dudarlo..,es,love,love,0.97486,True
2025-10-27 12:00:00,Admiro la calidad del plataforma de cursos y su impecable experiencia de usuario.,I admire the experiencia de usuario of the plataforma de cursos.,es,love,love,0.921723,True
2025-10-27 12:00:00,Me encanta la velocidad de este plancha; ha superado mis expectativas.,I love the velocidad of the plancha.,es,love,love,0.904027,True
2025-10-27 12:00:00,Me encanta la duración de batería de este monitor; ha superado mis expectativas.,I love the duración de batería of the monitor.,es,love,love,0.977158,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente material.,Este servicio me ha ganado por su excelente material..,es,love,love,0.951626,True
2025-10-27 12:00:00,Me siento realmente complacido con la rendimiento; la uso a diario.,I am truly pleased with the rendimiento of the plataforma de cursos.,es,love,love,0.949052,True
2025-10-27 12:00:00,Admiro la calidad del televisor y su impecable capacidad de carga.,I admire the capacidad de carga of the televisor.,es,love,love,0.924626,True
2025-10-27 12:00:00,Me encanta la rendimiento de este app bancaria; ha superado mis expectativas.,I love the rendimiento of the app bancaria.,es,love,love,0.948438,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la resolución de pantalla ofrecida por la empresa.,I am very satisfied with the resolución de pantalla of the firma de lavandería.,es,love,love,0.922293,True
2025-10-27 12:00:00,Me encanta la calidad de sonido de este compañía de telecomunicaciones; ha superado mis expectativas.,I love the calidad de sonido of the compañía de telecomunicaciones.,es,love,love,0.908503,True
2025-10-27 12:00:00,Admiro la calidad del app bancaria y su impecable comodidad.,I admire the comodidad of the app bancaria.,es,love,love,0.963567,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la resolución de pantalla ofrecida por la empresa.,I am very satisfied with the resolución de pantalla of the plancha.,es,love,love,0.964582,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la duración de batería ofrecida por la empresa.,I am very satisfied with the duración de batería of the teléfono.,es,love,love,0.943342,True
2025-10-27 12:00:00,Recomendaría el taxi por su notable garantía sin dudarlo.,Recomendaría the taxi por su notable garantía sin dudarlo..,es,love,love,0.946189,True
2025-10-27 12:00:00,Recomendaría el taxi por su notable material sin dudarlo.,Recomendaría the taxi por su notable material sin dudarlo..,es,love,love,0.961501,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente estabilidad.,Este servicio me ha ganado por su excelente estabilidad..,es,love,love,0.950749,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la facilidad de uso ofrecida por la empresa.,I am very satisfied with the facilidad de uso of the agencia de viajes.,es,love,love,0.959212,True
2025-10-27 12:00:00,Me siento realmente complacido con la calidad de sonido; la uso a diario.,I am truly pleased with the calidad de sonido of the licuadora.,es,love,love,0.907094,True
2025-10-27 12:00:00,Me siento realmente complacido con la comodidad; la uso a diario.,I am truly pleased with the comodidad of the reloj inteligente.,es,love,love,0.94711,True
2025-10-27 12:00:00,Recomendaría el servicio de streaming por su notable privacidad sin dudarlo.,Recomendaría the servicio de streaming por su notable privacidad sin dudarlo..,es,love,love,0.919689,True
2025-10-27 12:00:00,Recomendaría el calefactor por su notable diseño sin dudarlo.,Recomendaría the calefactor por su notable diseño sin dudarlo..,es,love,love,0.988366,True
2025-10-27 12:00:00,Me encanta la duración de batería de este mochila; ha superado mis expectativas.,I love the duración de batería of the mochila.,es,love,love,0.977443,True
2025-10-27 12:00:00,Recomendaría el cámara por su notable capacidad de carga sin dudarlo.,Recomendaría the cámara por su notable capacidad de carga sin dudarlo..,es,love,love,0.953553,True
2025-10-27 12:00:00,Me encanta la facilidad de uso de este lavadora; ha superado mis expectativas.,I love the facilidad de uso of the lavadora.,es,love,love,0.970711,True
2025-10-27 12:00:00,Admiro la calidad del ventilador y su impecable acabado.,I admire the acabado of the ventilador.,es,love,love,0.955725,True
2025-10-27 12:00:00,Me siento realmente complacido con la sensibilidad; la uso a diario.,I am truly pleased with the sensibilidad of the reloj inteligente.,es,love,love,0.92204,True
2025-10-27 12:00:00,Valoro mucho la garantía y la fiabilidad del nevera.,I highly value the garantía of the nevera.,es,love,love,0.923724,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la calidad de sonido ofrecida por la empresa.,I am very satisfied with the calidad de sonido of the nevera.,es,love,love,0.973134,True
2025-10-27 12:00:00,Admiro la calidad del cafetera y su impecable compatibilidad.,I admire the compatibilidad of the cafetera.,es,love,love,0.937605,True
2025-10-27 12:00:00,Me encanta la calidad de sonido de este aspiradora; ha superado mis expectativas.,I love the calidad de sonido of the aspiradora.,es,love,love,0.92943,True
2025-10-27 12:00:00,Me encanta la seguridad de este mochila; ha superado mis expectativas.,I love the seguridad of the mochila.,es,love,love,0.920695,True
2025-10-27 12:00:00,Recomendaría el taller mecánico por su notable seguridad sin dudarlo.,Recomendaría the taller mecánico por su notable seguridad sin dudarlo..,es,love,love,0.947083,True
2025-10-27 12:00:00,Me siento realmente complacido con la actualizaciones; la uso a diario.,I am truly pleased with the actualizaciones of the estufa.,es,love,love,0.986933,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la diseño ofrecida por la empresa.,I am very satisfied with the diseño of the tablet.,es,love,love,0.978764,True
2025-10-27 12:00:00,Admiro la calidad del maleta y su impecable comodidad.,I admire the comodidad of the maleta.,es,love,love,0.918299,True
2025-10-27 12:00:00,Me encanta la rendimiento de este bicicleta; ha superado mis expectativas.,I love the rendimiento of the bicicleta.,es,love,love,0.954001,True
2025-10-27 12:00:00,Admiro la calidad del nevera y su impecable relación calidad-precio.,I admire the relación calidad-precio of the nevera.,es,love,love,0.985871,True
2025-10-27 12:00:00,Me encanta la rendimiento de este lavadora; ha superado mis expectativas.,I love the rendimiento of the lavadora.,es,love,love,0.905155,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente conectividad.,Este servicio me ha ganado por su excelente conectividad..,es,love,love,0.900255,True
2025-10-27 12:00:00,Valoro mucho la facilidad de uso y la fiabilidad del monitor.,I highly value the facilidad de uso of the monitor.,es,love,love,0.968814,True
2025-10-27 12:00:00,Me encanta la actualizaciones de este almohada; ha superado mis expectativas.,I love the actualizaciones of the almohada.,es,love,love,0.902778,True
2025-10-27 12:00:00,Valoro mucho la actualizaciones y la fiabilidad del taxi.,I highly value the actualizaciones of the taxi.,es,love,love,0.973691,True
2025-10-27 12:00:00,Admiro la calidad del zapatos y su impecable resolución de pantalla.,I admire the resolución de pantalla of the zapatos.,es,love,love,0.95969,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente comodidad.,Este servicio me ha ganado por su excelente comodidad..,es,love,love,0.950095,True
2025-10-27 12:00:00,Me encanta la actualizaciones de este restaurante; ha superado mis expectativas.,I love the actualizaciones of the restaurante.,es,love,love,0.944548,True
2025-10-27 12:00:00,Me siento realmente complacido con la consumo energético; la uso a diario.,I am truly pleased with the consumo energético of the agencia de viajes.,es,love,love,0.948377,True
2025-10-27 12:00:00,Recomendaría el router por su notable garantía sin dudarlo.,Recomendaría the router por su notable garantía sin dudarlo..,es,love,love,0.989835,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la diseño ofrecida por la empresa.,I am very satisfied with the diseño of the restaurante.,es,love,love,0.949651,True
2025-10-27 12:00:00,Admiro la calidad del reloj inteligente y su impecable estabilidad.,I admire the estabilidad of the reloj inteligente.,es,love,love,0.94172,True
2025-10-27 12:00:00,Admiro la calidad del licuadora y su impecable garantía.,I admire the garantía of the licuadora.,es,love,love,0.964685,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la funcionalidades ofrecida por la empresa.,I am very satisfied with the funcionalidades of the estufa.,es,love,love,0.939231,True
2025-10-27 12:00:00,Me siento realmente complacido con la facilidad de uso; la uso a diario.,I am truly pleased with the facilidad de uso of the maleta.,es,love,love,0.935072,True
2025-10-27 12:00:00,Valoro mucho la funcionalidades y la fiabilidad del detergente.,I highly value the funcionalidades of the detergente.,es,love,love,0.918469,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente relación calidad-precio.,Este servicio me ha ganado por su excelente relación calidad-precio..,es,love,love,0.966983,True
2025-10-27 12:00:00,Valoro mucho la durabilidad y la fiabilidad del auriculares.,I highly value the durabilidad of the auriculares.,es,love,love,0.974922,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la duración de batería ofrecida por la empresa.,I am very satisfied with the duración de batería of the impresora.,es,love,love,0.943836,True
2025-10-27 12:00:00,Admiro la calidad del taxi y su impecable sensibilidad.,I admire the sensibilidad of the taxi.,es,love,love,0.968273,True
2025-10-27 12:00:00,Recomendaría el app bancaria por su notable duración de batería sin dudarlo.,Recomendaría the app bancaria por su notable duración de batería sin dudarlo..,es,love,love,0.982635,True
2025-10-27 12:00:00,Valoro mucho la resolución de pantalla y la fiabilidad del envío.,I highly value the resolución de pantalla of the envío.,es,love,love,0.963229,True
2025-10-27 12:00:00,Recomendaría el licuadora por su notable precisión sin dudarlo.,Recomendaría the licuadora por su notable precisión sin dudarlo..,es,love,love,0.931319,True
2025-10-27 12:00:00,Admiro la calidad del microondas y su impecable precisión.,I admire the precisión of the microondas.,es,love,love,0.906512,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente diseño.,Este servicio me ha ganado por su excelente diseño..,es,love,love,0.919847,True
2025-10-27 12:00:00,Recomendaría el agencia de viajes por su notable puntualidad sin dudarlo.,Recomendaría the agencia de viajes por su notable puntualidad sin dudarlo..,es,love,love,0.979626,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la garantía ofrecida por la empresa.,I am very satisfied with the garantía of the colchón.,es,love,love,0.92533,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la garantía ofrecida por la empresa.,I am very satisfied with the garantía of the cafetera.,es,love,love,0.953203,True
2025-10-27 12:00:00,Me encanta la funcionalidades de este licuadora; ha superado mis expectativas.,I love the funcionalidades of the licuadora.,es,love,love,0.947203,True
2025-10-27 12:00:00,Recomendaría el aspiradora por su notable funcionalidades sin dudarlo.,Recomendaría the aspiradora por su notable funcionalidades sin dudarlo..,es,love,love,0.939586,True
2025-10-27 12:00:00,Admiro la calidad del aspiradora y su impecable seguridad.,I admire the seguridad of the aspiradora.,es,love,love,0.941501,True
2025-10-27 12:00:00,Recomendaría el firma de lavandería por su notable material sin dudarlo.,Recomendaría the firma de lavandería por su notable material sin dudarlo..,es,love,love,0.906396,True
2025-10-27 12:00:00,Me encanta la facilidad de uso de este televisor; ha superado mis expectativas.,I love the facilidad de uso of the televisor.,es,love,love,0.948393,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la puntualidad ofrecida por la empresa.,I am very satisfied with the puntualidad of the colchón.,es,love,love,0.939866,True
2025-10-27 12:00:00,Admiro la calidad del zapatos y su impecable capacidad de carga.,I admire the capacidad de carga of the zapatos.,es,love,love,0.915675,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente conectividad.,Este servicio me ha ganado por su excelente conectividad..,es,love,love,0.936705,True
2025-10-27 12:00:00,Valoro mucho la funcionalidades y la fiabilidad del altavoz.,I highly value the funcionalidades of the altavoz.,es,love,love,0.944213,True
2025-10-27 12:00:00,Me siento realmente complacido con la precisión; la uso a diario.,I am truly pleased with the precisión of the hotel.,es,love,love,0.90611,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente seguridad.,Este servicio me ha ganado por su excelente seguridad..,es,love,love,0.943034,True
2025-10-27 12:00:00,Recomendaría el smartwatch por su notable garantía sin dudarlo.,Recomendaría the smartwatch por su notable garantía sin dudarlo..,es,love,love,0.918978,True
2025-10-27 12:00:00,Recomendaría el cámara por su notable compatibilidad sin dudarlo.,Recomendaría the cámara por su notable compatibilidad sin dudarlo..,es,love,love,0.961478,True
2025-10-27 12:00:00,Valoro mucho la estabilidad y la fiabilidad del taxi.,I highly value the estabilidad of the taxi.,es,love,love,0.945597,True
2025-10-27 12:00:00,Me encanta la estabilidad de este chaqueta; ha superado mis expectativas.,I love the estabilidad of the chaqueta.,es,love,love,0.921363,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la garantía ofrecida por la empresa.,I am very satisfied with the garantía of the reloj inteligente.,es,love,love,0.957659,True
2025-10-27 12:00:00,Me siento realmente complacido con la seguridad; la uso a diario.,I am truly pleased with the seguridad of the taxi.,es,love,love,0.955563,True
2025-10-27 12:00:00,Me siento realmente complacido con la comodidad; la uso a diario.,I am truly pleased with the comodidad of the envío.,es,love,love,0.980883,True
2025-10-27 12:00:00,Recomendaría el plancha por su notable durabilidad sin dudarlo.,Recomendaría the plancha por su notable durabilidad sin dudarlo..,es,love,love,0.960614,True
2025-10-27 12:00:00,Valoro mucho la privacidad y la fiabilidad del detergente.,I highly value the privacidad of the detergente.,es,love,love,0.957408,True
2025-10-27 12:00:00,Este servicio me ha ganado por su excelente interfaz.,Este servicio me ha ganado por su excelente interfaz..,es,love,love,0.946895,True
2025-10-27 12:00:00,Recomendaría el plancha por su notable puntualidad sin dudarlo.,Recomendaría the plancha por su notable puntualidad sin dudarlo..,es,love,love,0.961731,True
2025-10-27 12:00:00,Recomendaría el router por su notable actualizaciones sin dudarlo.,Recomendaría the router por su notable actualizaciones sin dudarlo..,es,love,love,0.954617,True
2025-10-27 12:00:00,Valoro mucho la sensibilidad y la fiabilidad del monitor.,I highly value the sensibilidad of the monitor.,es,love,love,0.901074,True
2025-10-27 12:00:00,Admiro la calidad del estufa y su impecable capacidad de carga.,I admire the capacidad de carga of the estufa.,es,love,love,0.942447,True
2025-10-27 12:00:00,Me siento realmente complacido con la acabado; la uso a diario.,I am truly pleased with the acabado of the zapatos.,es,love,love,0.957735,True
2025-10-27 12:00:00,Valoro mucho la privacidad y la fiabilidad del cámara.,I highly value the privacidad of the cámara.,es,love,love,0.949326,True
2025-10-27 12:00:00,Admiro la calidad del agencia de viajes y su impecable compatibilidad.,I admire the compatibilidad of the agencia de viajes.,es,love,love,0.920729,True
2025-10-27 12:00:00,Estoy muy satisfecho con la atención y la estabilidad ofrecida por la empresa.,I am very satisfied with the estabilidad of the colchón.,es,love,love,0.900925,True
2025-10-27 12:00:00,Me siento realmente complacido con la facilidad de uso; la uso a diario.,I am truly pleased with the facilidad de uso of the detergente.,es,love,love,0.988808,True
2025-10-27 12:00:00,Recomendaría el estufa por su notable precisión sin dudarlo.,Recomendaría the estufa por su notable precisión sin dudarlo..,es,love,love,0.91758,True
2025-10-27 12:00:00,Me encanta la compatibilidad de este reloj inteligente; ha superado mis expectativas.,I love the compatibilidad of the reloj inteligente.,es,love,love,0.960214,True
2025-10-27 12:00:00,Me siento realmente complacido con la rendimiento; la uso a diario.,I am truly pleased with the rendimiento of the plancha.,es,love,love,0.91425,True
